date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count
2015-02-26,Thursday,False,222,174714,"['Mia', 'Liam', 'Kevin', 'Riley', 'Tyler', 'Frank', 'Bob']",22,7
2015-02-27,Friday,False,83,80261,"['Mia', 'Noah', 'Alice']",8,3
2015-02-28,Saturday,False,194,220384,"['Hannah', 'Kevin', 'Charlie', 'Bob', 'David', 'Frank', 'Alice']",19,7
2015-03-01,Sunday,False,130,237770,"['Paul', 'Eve', 'Bob', 'Noah']",13,4
2015-03-02,Monday,False,84,112308,"['Alice', 'Sophia', 'Tyler']",8,3
2015-03-03,Tuesday,False,175,155400,"['Noah', 'Eve', 'Olivia', 'Bob', 'Charlie', 'Jack']",17,6
2015-03-04,Wednesday,False,195,266565,"['Olivia', 'Mia', 'Liam', 'Tyler', 'Kevin']",19,5
2015-03-05,Thursday,False,241,208224,"['Olivia', 'Liam', 'Jack', 'Uma', 'Tyler', 'David', 'Riley']",24,7
2015-03-06,Friday,False,182,304122,"['Quinn', 'Tyler', 'Mia', 'David']",18,4
2015-03-07,Saturday,False,196,234416,"['Noah', 'Riley', 'Kevin', 'Bob', 'Sophia', 'Charlie', 'Liam']",19,7
2015-03-08,Sunday,False,154,124124,"['Hannah', 'Noah', 'Uma', 'Liam']",15,4
2015-03-09,Monday,False,219,289518,"['Olivia', 'David', 'Hannah', 'Mia', 'Noah', 'Kevin']",21,6
2015-03-10,Tuesday,False,122,222284,"['Bob', 'Charlie', 'Liam', 'Noah', 'Alice']",12,5
2015-03-11,Wednesday,False,188,116560,"['Frank', 'Alice', 'Mia', 'Eve', 'Uma']",18,5
2015-03-12,Thursday,False,101,74033,"['Paul', 'Liam', 'Riley']",10,3
2015-03-13,Friday,False,228,289332,"['Kevin', 'Ivy', 'Eve', 'Tyler', 'Sophia', 'Bob']",22,6
2015-03-14,Saturday,False,331,278702,"['Jack', 'Uma', 'Paul', 'Liam', 'Charlie', 'Eve', 'Mia', 'Kevin', 'Bob']",33,9
2015-03-15,Sunday,False,182,198380,"['Hannah', 'Ivy', 'Tyler', 'Olivia', 'Riley']",18,5
2015-03-16,Monday,False,213,407256,"['Alice', 'Frank', 'Grace', 'Uma', 'Paul', 'Bob', 'Riley', 'Noah']",21,8
2015-03-17,Tuesday,False,205,128740,"['Charlie', 'Alice', 'Sophia', 'Quinn', 'Mia', 'Kevin']",20,6
2015-03-18,Wednesday,False,150,96150,"['Hannah', 'Liam', 'Noah', 'Frank', 'Bob', 'Alice']",15,6
2015-03-19,Thursday,False,228,308712,"['Grace', 'Riley', 'Quinn', 'Noah', 'Charlie', 'Mia', 'Bob']",22,7
2015-03-20,Friday,False,177,296829,"['Frank', 'Charlie', 'Mia', 'Bob', 'Tyler', 'Alice']",17,6
2015-03-21,Saturday,False,291,190023,"['Uma', 'Mia', 'Jack', 'Noah', 'Alice', 'Bob', 'Liam', 'Grace', 'Hannah']",28,9
2015-03-22,Sunday,True,673,917972,"['Jack', 'Eve', 'Charlie', 'Mia', 'Hannah', 'Sophia', 'Noah', 'Kevin', 'Olivia', 'Ivy', 'Grace', 'Tyler', 'David', 'Quinn', 'Frank', 'Riley', 'Bob', 'Alice', 'Liam', 'Uma']",67,20
2015-03-23,Monday,False,113,181252,"['Uma', 'Bob', 'Tyler']",11,3
2015-03-24,Tuesday,False,121,189002,"['Frank', 'Mia', 'Sophia', 'Riley']",12,4
2015-03-25,Wednesday,False,240,220560,"['Paul', 'Tyler', 'Bob', 'Charlie', 'Uma', 'Mia', 'Alice']",24,7
2015-03-26,Thursday,False,223,416564,"['Noah', 'David', 'Hannah', 'Olivia', 'Mia', 'Alice', 'Jack']",21,7
2015-03-27,Friday,False,105,142905,"['Mia', 'Tyler', 'Alice']",10,3
2015-03-28,Saturday,False,172,343484,"['Uma', 'Tyler', 'Frank', 'Paul', 'Riley']",17,5
2015-03-29,Sunday,False,201,388935,"['Hannah', 'Sophia', 'Alice', 'Charlie', 'Eve', 'David']",20,6
2015-03-30,Monday,False,106,146386,"['Bob', 'Tyler', 'Noah', 'Riley']",10,4
2015-03-31,Tuesday,False,122,145546,"['Sophia', 'Olivia', 'Frank', 'Liam']",12,4
2015-04-01,Wednesday,False,148,139860,"['Charlie', 'Quinn', 'Noah', 'David']",14,4
2015-04-02,Thursday,False,229,436703,"['Frank', 'Sophia', 'Kevin', 'Grace', 'Hannah', 'Jack', 'Uma']",22,7
2015-04-03,Friday,False,223,141382,"['Frank', 'Olivia', 'Alice', 'Jack', 'Hannah', 'Grace', 'Bob', 'Liam']",21,8
2015-04-04,Saturday,False,250,164500,"['Paul', 'Kevin', 'Eve', 'Mia', 'Liam', 'Grace', 'Alice']",25,7
2015-04-05,Sunday,False,267,330012,"['Noah', 'Bob', 'Alice', 'Olivia', 'Uma', 'Sophia', 'Tyler', 'Mia']",25,8
2015-04-06,Monday,False,121,122089,"['David', 'Frank', 'Paul', 'Bob']",12,4
2015-04-07,Tuesday,False,226,315496,"['Uma', 'Kevin', 'Ivy', 'Frank', 'Hannah', 'Noah', 'Alice']",22,7
2015-04-08,Wednesday,False,92,110216,"['Sophia', 'Ivy', 'Alice']",9,3
2015-04-09,Thursday,False,95,105735,"['Kevin', 'Charlie', 'Olivia']",9,3
2015-04-10,Friday,False,181,128148,"['Noah', 'Paul', 'Charlie', 'Tyler', 'Ivy']",18,5
2015-04-11,Saturday,False,153,193851,"['Frank', 'Ivy', 'Bob', 'Mia', 'Alice']",15,5
2015-04-12,Sunday,False,390,290940,"['Tyler', 'Noah', 'Charlie', 'Jack', 'Quinn', 'Alice', 'Eve', 'Uma', 'Sophia', 'Kevin', 'Frank', 'Bob', 'Riley']",39,13
2015-04-13,Monday,False,205,350960,"['Mia', 'Hannah', 'Paul', 'Alice', 'Liam', 'Bob']",20,6
2015-04-14,Tuesday,False,207,177399,"['Ivy', 'Eve', 'Olivia', 'Riley', 'Uma']",20,5
2015-04-15,Wednesday,False,164,111520,"['Ivy', 'Charlie', 'Grace', 'Bob', 'Kevin']",16,5
2015-04-16,Thursday,False,89,160022,"['Frank', 'Kevin', 'Noah', 'Alice']",8,4
2015-04-17,Friday,False,82,158424,"['Grace', 'Eve']",8,2
2015-04-18,Saturday,False,167,279057,"['Riley', 'Alice', 'Eve', 'Bob', 'Hannah', 'Noah']",16,6
2015-04-19,Sunday,False,277,367856,"['Alice', 'Quinn', 'Bob', 'Jack', 'Ivy', 'Liam', 'Tyler', 'Charlie']",26,8
2015-04-20,Monday,False,185,273060,"['Ivy', 'Paul', 'Jack', 'Grace', 'Noah', 'Bob']",18,6
2015-04-21,Tuesday,False,98,154448,"['Uma', 'Sophia', 'Alice']",9,3
2015-04-22,Wednesday,False,231,173481,"['Kevin', 'Riley', 'Olivia', 'Paul', 'Noah', 'Frank', 'Alice', 'Ivy']",22,8
2015-04-23,Thursday,False,88,115192,"['Olivia', 'Alice', 'Riley', 'Noah']",8,4
2015-04-24,Friday,False,128,236928,"['Hannah', 'Olivia', 'Noah', 'Grace']",12,4
2015-04-25,Saturday,False,123,194832,"['Eve', 'Riley', 'Tyler', 'Alice']",12,4
2015-04-26,Sunday,False,378,575316,"['Olivia', 'Frank', 'Hannah', 'Alice', 'Tyler', 'Mia', 'Sophia', 'Grace', 'Charlie', 'David', 'Uma']",37,11
2015-04-27,Monday,False,227,386581,"['Grace', 'David', 'Liam', 'Kevin', 'Sophia', 'Tyler', 'Alice']",22,7
2015-04-28,Tuesday,False,248,461032,"['Ivy', 'Uma', 'Alice', 'Charlie', 'Riley', 'Mia', 'Noah']",23,7
2015-04-29,Wednesday,False,98,190022,"['Kevin', 'Paul', 'Jack']",9,3
2015-04-30,Thursday,False,120,162000,"['Riley', 'Eve', 'Ivy']",12,3
2015-05-01,Friday,False,151,205209,"['Hannah', 'Paul', 'Mia', 'Frank']",15,4
2015-05-02,Saturday,True,234,299052,"['Jack', 'Noah', 'Mia', 'Uma', 'Olivia', 'Kevin', 'Grace']",23,7
2015-05-03,Sunday,False,241,411628,"['Uma', 'Tyler', 'Grace', 'Liam', 'Ivy', 'Olivia']",24,6
2015-05-04,Monday,False,240,418560,"['Eve', 'Charlie', 'Alice', 'Tyler', 'Olivia', 'Mia', 'Kevin']",24,7
2015-05-05,Tuesday,False,151,221970,"['Jack', 'Eve', 'Sophia', 'Kevin', 'Noah']",15,5
2015-05-06,Wednesday,False,159,313389,"['Bob', 'Paul', 'Sophia', 'Quinn', 'Alice']",15,5
2015-05-07,Thursday,False,133,202293,"['Jack', 'Quinn', 'Eve', 'Alice']",13,4
2015-05-08,Friday,False,142,108630,"['Olivia', 'Grace', 'Alice', 'Liam', 'Riley']",13,5
2015-05-09,Saturday,False,340,621860,"['Bob', 'Kevin', 'Quinn', 'Charlie', 'Sophia', 'Eve', 'Alice', 'Mia', 'Jack', 'Tyler']",33,10
2015-05-10,Sunday,False,396,483912,"['Alice', 'Jack', 'Olivia', 'David', 'Liam', 'Frank', 'Uma', 'Grace', 'Bob', 'Paul', 'Eve', 'Riley', 'Noah']",39,13
2015-05-11,Monday,False,180,269640,"['Grace', 'Riley', 'Alice', 'Noah', 'Eve', 'Quinn']",18,6
2015-05-12,Tuesday,False,223,414557,"['Bob', 'Mia', 'Grace', 'Charlie', 'Kevin', 'Riley', 'David']",22,7
2015-05-13,Wednesday,False,81,93474,"['Grace', 'Charlie', 'Alice']",7,3
2015-05-14,Thursday,False,145,241715,"['Olivia', 'Eve', 'Riley', 'Sophia', 'Alice']",14,5
2015-05-15,Friday,False,108,174636,"['Quinn', 'Jack', 'Grace']",10,3
2015-05-16,Saturday,False,326,562024,"['Ivy', 'Paul', 'Bob', 'Tyler', 'Alice', 'Quinn', 'Frank', 'Kevin', 'Liam', 'Jack']",32,10
2015-05-17,Sunday,False,248,365304,"['Uma', 'Paul', 'Eve', 'Quinn', 'Mia']",24,5
2015-05-18,Monday,False,185,138750,"['Liam', 'Mia', 'Frank', 'Riley', 'Quinn']",18,5
2015-05-19,Tuesday,False,182,359268,"['Sophia', 'Charlie', 'David', 'Quinn', 'Bob', 'Alice']",18,6
2015-05-20,Wednesday,False,204,342312,"['Eve', 'Paul', 'Noah', 'Ivy', 'Frank', 'Alice']",19,6
2015-05-21,Thursday,False,205,132840,"['Sophia', 'Bob', 'Ivy', 'Paul', 'Grace', 'Frank', 'Alice']",20,7
2015-05-22,Friday,False,244,146888,"['Alice', 'David', 'Riley', 'Frank', 'Jack', 'Uma', 'Kevin', 'Tyler']",23,8
2015-05-23,Saturday,False,240,213120,"['Kevin', 'Hannah', 'Bob', 'David', 'Quinn', 'Jack', 'Noah', 'Riley']",24,8
2015-05-24,Sunday,False,103,194361,"['Hannah', 'Paul', 'Riley']",10,3
2015-05-25,Monday,False,104,180128,"['Jack', 'Tyler', 'Liam']",10,3
2015-05-26,Tuesday,False,104,167128,"['Ivy', 'Alice', 'Hannah']",10,3
2015-05-27,Wednesday,False,109,209934,"['Frank', 'Tyler', 'Hannah']",10,3
2015-05-28,Thursday,False,91,128037,"['Charlie', 'Tyler', 'Noah']",9,3
2015-05-29,Friday,False,247,421382,"['Tyler', 'Mia', 'Ivy', 'Hannah', 'Liam', 'Alice']",23,6
2015-05-30,Saturday,False,343,445557,"['Bob', 'Tyler', 'Uma', 'Frank', 'Jack', 'Ivy', 'Quinn', 'David', 'Grace', 'Alice']",33,10
2015-05-31,Sunday,False,202,370872,"['Paul', 'Bob', 'Quinn', 'Sophia', 'Olivia', 'Charlie']",20,6
2015-06-01,Monday,False,185,159470,"['Paul', 'Liam', 'Charlie', 'Olivia', 'Jack', 'Alice']",17,6
2015-06-02,Tuesday,False,86,121518,"['Olivia', 'Uma']",8,2
2015-06-03,Wednesday,False,113,212779,"['Hannah', 'Eve', 'Noah']",11,3
2015-06-04,Thursday,False,93,163959,"['Charlie', 'Tyler', 'Frank']",9,3
2015-06-05,Friday,False,162,218862,"['Mia', 'Quinn', 'Riley', 'Frank', 'Bob']",16,5
2015-06-06,Saturday,False,187,243848,"['Uma', 'Eve', 'Liam', 'Jack', 'Noah']",18,5
2015-06-07,Sunday,False,173,133902,"['Olivia', 'Noah', 'Ivy', 'Alice', 'Eve']",16,5
2015-06-08,Monday,False,245,245490,"['Kevin', 'Alice', 'Jack', 'Frank', 'Quinn', 'Olivia', 'Noah', 'Charlie', 'Sophia']",24,9
2015-06-09,Tuesday,False,213,285846,"['Sophia', 'Paul', 'Kevin', 'Bob', 'David', 'Tyler', 'Alice']",21,7
2015-06-10,Wednesday,False,146,91396,"['Liam', 'Mia', 'Quinn']",14,3
2015-06-11,Thursday,False,85,157590,"['Sophia', 'Quinn']",8,2
2015-06-12,Friday,False,154,218834,"['Jack', 'Grace', 'Noah', 'Charlie', 'Quinn']",15,5
2015-06-13,Saturday,False,215,266815,"['David', 'Eve', 'Grace', 'Jack', 'Frank', 'Sophia', 'Noah']",21,7
2015-06-14,Sunday,False,333,452547,"['Liam', 'Riley', 'Kevin', 'Sophia', 'Charlie', 'Grace', 'David', 'Uma', 'Eve', 'Alice']",33,10
2015-06-15,Monday,False,240,301200,"['Kevin', 'Quinn', 'David', 'Liam', 'Hannah', 'Charlie', 'Alice']",24,7
2015-06-16,Tuesday,False,91,80171,"['Riley', 'Quinn', 'Alice']",8,3
2015-06-17,Wednesday,False,199,334519,"['Bob', 'Alice', 'Mia', 'Eve', 'Sophia', 'Riley']",18,6
2015-06-18,Thursday,False,183,158661,"['Olivia', 'Mia', 'Kevin', 'Jack', 'Bob', 'Charlie']",18,6
2015-06-19,Friday,False,191,276950,"['Mia', 'Charlie', 'Kevin', 'Uma', 'Bob', 'Alice']",19,6
2015-06-20,Saturday,False,181,260278,"['Mia', 'Hannah', 'Sophia', 'Liam', 'Alice']",17,5
2015-06-21,Sunday,False,294,468930,"['Hannah', 'Tyler', 'Riley', 'Quinn', 'Olivia', 'Ivy', 'Alice', 'David']",28,8
2015-06-22,Monday,False,177,149034,"['Ivy', 'Alice', 'Uma', 'Liam', 'Bob']",17,5
2015-06-23,Tuesday,False,147,120393,"['Kevin', 'Tyler', 'Noah', 'Hannah', 'Alice']",14,5
2015-06-24,Wednesday,False,163,160229,"['Ivy', 'Paul', 'Alice', 'Sophia', 'Kevin']",16,5
2015-06-25,Thursday,False,139,258540,"['Jack', 'Tyler', 'Hannah', 'Kevin']",13,4
2015-06-26,Friday,False,136,151912,"['David', 'Noah', 'Quinn', 'Alice']",12,4
2015-06-27,Saturday,False,308,567028,"['Grace', 'Tyler', 'Quinn', 'Charlie', 'Uma', 'Eve', 'Mia']",30,7
2015-06-28,Sunday,False,148,155252,"['Grace', 'Paul', 'Eve', 'Alice']",13,4
2015-06-29,Monday,False,121,200981,"['Paul', 'Olivia', 'Kevin', 'Noah']",12,4
2015-06-30,Tuesday,False,169,102752,"['Bob', 'David', 'Grace', 'Charlie', 'Alice', 'Jack']",15,6
2015-07-01,Wednesday,False,109,126876,"['Paul', 'Ivy', 'Alice']",10,3
2015-07-02,Thursday,False,133,262010,"['Eve', 'Quinn', 'Olivia']",13,3
2015-07-03,Friday,False,215,307450,"['David', 'Olivia', 'Grace', 'Liam', 'Riley', 'Tyler', 'Alice']",21,7
2015-07-04,Saturday,False,346,433192,"['Hannah', 'Bob', 'Quinn', 'Paul', 'Riley', 'Sophia', 'Jack', 'Grace', 'Tyler', 'Noah', 'Frank', 'Alice']",34,12
2015-07-05,Sunday,False,171,149967,"['Grace', 'Eve', 'Quinn', 'Bob', 'Jack']",17,5
2015-07-06,Monday,False,147,241962,"['Frank', 'Uma', 'Kevin', 'Tyler']",14,4
2015-07-07,Tuesday,False,102,155448,"['David', 'Liam', 'Noah']",10,3
2015-07-08,Wednesday,False,193,258234,"['Frank', 'Hannah', 'Kevin', 'Sophia', 'Charlie', 'Tyler']",19,6
2015-07-09,Thursday,False,115,202975,"['Mia', 'Charlie', 'Noah', 'Alice']",11,4
2015-07-10,Friday,False,184,249136,"['Noah', 'Sophia', 'David', 'Riley', 'Frank', 'Kevin', 'Alice']",17,7
2015-07-11,Saturday,False,389,363326,"['David', 'Mia', 'Bob', 'Grace', 'Sophia', 'Liam', 'Noah', 'Riley', 'Eve', 'Hannah', 'Jack', 'Alice']",37,12
2015-07-12,Sunday,False,341,287804,"['Bob', 'Liam', 'Olivia', 'Frank', 'Riley', 'Uma', 'Eve', 'Hannah', 'Ivy', 'Alice']",33,10
2015-07-13,Monday,False,246,395568,"['Alice', 'Ivy', 'Olivia', 'Riley', 'Frank', 'Quinn', 'Eve']",23,7
2015-07-14,Tuesday,False,204,350268,"['Paul', 'Tyler', 'Bob', 'Eve', 'Ivy']",20,5
2015-07-15,Wednesday,True,326,347842,"['Bob', 'Mia', 'Paul', 'Frank', 'Liam', 'Alice', 'Riley', 'Kevin', 'Eve', 'Jack', 'Noah']",32,11
2015-07-16,Thursday,False,250,322500,"['David', 'Ivy', 'Liam', 'Uma', 'Eve', 'Noah']",25,6
2015-07-17,Friday,False,91,171444,"['Eve', 'Charlie', 'Alice']",9,3
2015-07-18,Saturday,False,200,356000,"['Kevin', 'Paul', 'Uma', 'Hannah', 'Charlie', 'Alice']",20,6
2015-07-19,Sunday,False,122,79544,"['David', 'Liam', 'Jack', 'Frank']",12,4
2015-07-20,Monday,False,207,399510,"['Bob', 'Mia', 'Eve', 'Hannah', 'Tyler']",20,5
2015-07-21,Tuesday,False,147,216237,"['Bob', 'Grace', 'Charlie', 'Uma', 'Alice']",14,5
2015-07-22,Wednesday,False,247,184756,"['Paul', 'Mia', 'Ivy', 'Charlie', 'Uma', 'Riley']",24,6
2015-07-23,Thursday,False,108,119556,"['Kevin', 'Tyler', 'Jack', 'Alice']",10,4
2015-07-24,Friday,False,132,161700,"['Paul', 'Bob', 'Olivia', 'Kevin', 'Alice']",13,5
2015-07-25,Saturday,False,118,111392,"['Alice', 'Grace', 'Paul', 'Frank']",10,4
2015-07-26,Sunday,False,317,618467,"['Olivia', 'Eve', 'Ivy', 'Uma', 'Liam', 'Sophia', 'Jack', 'Paul']",31,8
2015-07-27,Monday,False,106,82150,"['Noah', 'David', 'Hannah']",10,3
2015-07-28,Tuesday,False,132,184272,"['Tyler', 'Bob', 'Paul', 'Frank', 'Alice']",13,5
2015-07-29,Wednesday,False,184,149776,"['Riley', 'Sophia', 'Mia', 'Noah', 'Eve', 'Alice']",18,6
2015-07-30,Thursday,False,174,290580,"['Uma', 'Eve', 'Ivy', 'Noah']",17,4
2015-07-31,Friday,False,125,168000,"['Olivia', 'Paul', 'Hannah', 'Alice']",12,4
2015-08-01,Saturday,False,198,189288,"['Frank', 'Alice', 'Mia', 'Grace', 'Bob', 'Charlie', 'Jack']",18,7
2015-08-02,Sunday,False,102,183498,"['Uma', 'Liam', 'Alice']",10,3
2015-08-03,Monday,False,142,227200,"['Grace', 'Hannah', 'Ivy', 'Alice']",13,4
2015-08-04,Tuesday,False,111,80919,"['Olivia', 'David', 'Jack', 'Alice']",10,4
2015-08-05,Wednesday,False,180,313380,"['Jack', 'Eve', 'Paul', 'Charlie', 'Hannah']",18,5
2015-08-06,Thursday,False,210,354480,"['Ivy', 'Jack', 'Frank', 'Noah', 'Paul', 'Mia', 'Alice']",21,7
2015-08-07,Friday,False,213,165714,"['Ivy', 'Eve', 'Hannah', 'Charlie', 'David']",21,5
2015-08-08,Saturday,False,146,214766,"['Kevin', 'David', 'Quinn', 'Bob']",14,4
2015-08-09,Sunday,False,272,359040,"['Jack', 'Bob', 'Tyler', 'Paul', 'Sophia', 'Riley', 'Quinn', 'Liam', 'Alice']",27,9
2015-08-10,Monday,False,230,383640,"['Quinn', 'Grace', 'David', 'Kevin', 'Tyler', 'Olivia', 'Alice']",23,7
2015-08-11,Tuesday,False,149,184909,"['Jack', 'Paul', 'Kevin', 'Noah', 'Charlie']",14,5
2015-08-12,Wednesday,False,227,282388,"['Kevin', 'Charlie', 'Noah', 'Ivy', 'Riley', 'Sophia', 'Tyler']",22,7
2015-08-13,Thursday,False,180,213120,"['Olivia', 'Grace', 'Mia', 'Ivy', 'Alice']",17,5
2015-08-14,Friday,False,128,105984,"['Olivia', 'Frank', 'Liam', 'Sophia']",12,4
2015-08-15,Saturday,False,183,358497,"['Bob', 'Tyler', 'Noah', 'Jack', 'Charlie', 'Quinn']",18,6
2015-08-16,Sunday,False,390,537030,"['Ivy', 'Tyler', 'Kevin', 'David', 'Hannah', 'Alice', 'Jack', 'Quinn', 'Liam', 'Noah', 'Paul']",38,11
2015-08-17,Monday,False,185,318940,"['Uma', 'Alice', 'Ivy', 'Charlie', 'Paul']",18,5
2015-08-18,Tuesday,False,126,225162,"['Kevin', 'Ivy', 'Sophia', 'Alice']",12,4
2015-08-19,Wednesday,False,236,397660,"['Sophia', 'Noah', 'Liam', 'Paul', 'Alice', 'Uma', 'Charlie']",22,7
2015-08-20,Thursday,False,192,134208,"['Charlie', 'Tyler', 'Kevin', 'Paul', 'Riley', 'Alice', 'Bob']",19,7
2015-08-21,Friday,False,199,225268,"['Sophia', 'Alice', 'Frank', 'Riley', 'Tyler', 'Charlie', 'Noah', 'Bob']",19,8
2015-08-22,Saturday,False,121,165044,"['Paul', 'Ivy', 'Riley', 'Alice']",12,4
2015-08-23,Sunday,False,399,351519,"['David', 'Frank', 'Olivia', 'Riley', 'Uma', 'Bob', 'Hannah', 'Tyler', 'Mia', 'Kevin', 'Noah', 'Jack', 'Alice']",39,13
2015-08-24,Monday,False,113,105203,"['Frank', 'Hannah', 'Tyler', 'Alice']",11,4
2015-08-25,Tuesday,False,148,150368,"['Eve', 'Tyler', 'Jack', 'Sophia']",14,4
2015-08-26,Wednesday,False,189,276318,"['Quinn', 'Eve', 'Charlie', 'Uma']",18,4
2015-08-27,Thursday,True,227,300321,"['Charlie', 'Jack', 'Kevin', 'Tyler', 'Mia', 'Riley', 'Noah', 'Alice']",22,8
2015-08-28,Friday,False,182,342160,"['Bob', 'Tyler', 'Kevin', 'Mia', 'Hannah']",18,5
2015-08-29,Saturday,False,366,470310,"['Riley', 'Kevin', 'Hannah', 'Tyler', 'Ivy', 'Eve', 'Jack', 'David', 'Liam', 'Sophia']",36,10
2015-08-30,Sunday,False,329,371441,"['Ivy', 'Grace', 'Frank', 'Riley', 'Noah', 'Bob', 'Kevin', 'Tyler', 'Quinn', 'Liam']",32,10
2015-08-31,Monday,False,232,408552,"['Ivy', 'Grace', 'Riley', 'Alice', 'Paul', 'Kevin', 'Quinn']",23,7
2015-09-01,Tuesday,False,108,199692,"['David', 'Uma', 'Alice']",10,3
2015-09-02,Wednesday,False,234,163800,"['Grace', 'Noah', 'Charlie', 'Alice', 'Liam', 'Sophia', 'Paul', 'Jack']",22,8
2015-09-03,Thursday,False,189,188055,"['Kevin', 'Paul', 'Ivy', 'Alice', 'Olivia', 'Riley']",18,6
2015-09-04,Friday,False,184,329728,"['Ivy', 'Olivia', 'Riley', 'Quinn', 'Bob', 'Alice']",18,6
2015-09-05,Saturday,False,350,322700,"['Alice', 'Riley', 'Kevin', 'Sophia', 'Bob', 'Hannah', 'Paul', 'Tyler', 'Jack', 'Uma', 'Ivy']",35,11
2015-09-06,Sunday,False,307,269546,"['Charlie', 'Jack', 'Grace', 'David', 'Kevin', 'Mia', 'Olivia', 'Eve', 'Riley']",30,9
2015-09-07,Monday,False,145,215180,"['Frank', 'Liam', 'David', 'Paul']",14,4
2015-09-08,Tuesday,False,187,255629,"['Tyler', 'Olivia', 'Noah', 'Charlie', 'Eve', 'Alice']",18,6
2015-09-09,Wednesday,False,100,74600,"['Liam', 'Tyler', 'Bob']",10,3
2015-09-10,Thursday,False,184,168360,"['Tyler', 'Ivy', 'Alice', 'Grace', 'Jack', 'Charlie']",18,6
2015-09-11,Friday,False,85,57630,"['Riley', 'Tyler', 'Bob']",8,3
2015-09-12,Saturday,False,316,371616,"['Mia', 'Paul', 'Quinn', 'Liam', 'Tyler', 'Sophia', 'Eve', 'Alice']",31,8
2015-09-13,Sunday,False,131,131393,"['Uma', 'Sophia', 'Liam', 'Alice']",13,4
2015-09-14,Monday,False,214,132038,"['Mia', 'Liam', 'David', 'Grace', 'Riley', 'Charlie']",21,6
2015-09-15,Tuesday,False,126,134568,"['Eve', 'Mia', 'Frank']",12,3
2015-09-16,Wednesday,False,164,323900,"['Eve', 'Jack', 'Tyler', 'Frank', 'Charlie']",16,5
2015-09-17,Thursday,False,185,201835,"['Grace', 'Olivia', 'Eve', 'Paul', 'Jack', 'Alice']",18,6
2015-09-18,Friday,False,217,156674,"['Liam', 'Uma', 'Ivy', 'Mia', 'Riley']",21,5
2015-09-19,Saturday,False,382,364810,"['David', 'Frank', 'Olivia', 'Liam', 'Mia', 'Kevin', 'Noah', 'Ivy', 'Quinn', 'Paul', 'Alice']",38,11
2015-09-20,Sunday,False,329,503041,"['Kevin', 'Ivy', 'Sophia', 'Quinn', 'Tyler', 'Bob', 'Paul', 'Grace', 'Frank', 'Alice']",32,10
2015-09-21,Monday,False,171,236322,"['Riley', 'Alice', 'Olivia', 'Bob', 'Uma', 'Paul']",17,6
2015-09-22,Tuesday,False,244,210084,"['Ivy', 'David', 'Eve', 'Grace', 'Paul', 'Olivia']",24,6
2015-09-23,Wednesday,False,87,80040,"['Noah', 'Uma', 'Alice']",8,3
2015-09-24,Thursday,False,81,106110,"['Grace', 'Liam', 'Alice']",8,3
2015-09-25,Friday,False,228,399684,"['Mia', 'Grace', 'Bob', 'Quinn', 'Paul', 'Noah', 'Alice']",22,7
2015-09-26,Saturday,False,139,189318,"['Eve', 'Hannah', 'Sophia', 'Alice']",13,4
2015-09-27,Sunday,False,147,211827,"['Frank', 'Alice', 'Grace', 'David', 'Tyler']",14,5
2015-09-28,Monday,False,209,161766,"['Noah', 'Frank', 'Tyler', 'Uma', 'Paul', 'Riley', 'Alice']",20,7
2015-09-29,Tuesday,False,192,339264,"['Eve', 'Tyler', 'Charlie', 'Alice', 'Sophia', 'Jack']",18,6
2015-09-30,Wednesday,False,92,174892,"['Quinn', 'Riley', 'Alice']",8,3
2015-10-01,Thursday,False,155,222735,"['Liam', 'Hannah', 'Noah', 'Grace', 'Bob']",15,5
2015-10-02,Friday,False,131,80172,"['Kevin', 'Olivia', 'Sophia', 'Riley', 'Noah']",13,5
2015-10-03,Saturday,False,142,99684,"['Grace', 'Hannah', 'Frank', 'Charlie', 'Alice']",13,5
2015-10-04,Sunday,False,370,310060,"['Hannah', 'Sophia', 'Jack', 'Eve', 'Liam', 'Kevin', 'Ivy', 'Riley', 'Paul', 'Alice', 'Frank', 'Bob']",37,12
2015-10-05,Monday,False,181,320370,"['Sophia', 'Jack', 'Mia', 'Alice', 'Grace', 'Riley', 'Bob']",18,7
2015-10-06,Tuesday,False,98,108682,"['Eve', 'Tyler']",9,2
2015-10-07,Wednesday,False,204,351900,"['Frank', 'Noah', 'Mia', 'Charlie', 'Quinn', 'Olivia']",20,6
2015-10-08,Thursday,False,84,67452,"['Riley', 'Bob', 'Olivia', 'Alice']",8,4
2015-10-09,Friday,False,115,150420,"['Eve', 'Uma', 'Alice']",11,3
2015-10-10,Saturday,False,148,199060,"['Liam', 'Frank', 'Ivy', 'Riley', 'Alice']",14,5
2015-10-11,Sunday,False,213,390855,"['Alice', 'Quinn', 'Liam', 'Grace', 'Hannah', 'Olivia']",20,6
2015-10-12,Monday,False,132,192192,"['Quinn', 'Paul', 'Charlie', 'Alice']",13,4
2015-10-13,Tuesday,False,250,262750,"['Quinn', 'Noah', 'Liam', 'Charlie', 'Hannah', 'Paul', 'Riley', 'Alice']",25,8
2015-10-14,Wednesday,False,92,178848,"['Mia', 'Olivia', 'Alice']",9,3
2015-10-15,Thursday,False,86,139320,"['Olivia', 'Frank', 'Kevin']",8,3
